"id","result"
801637,15
786087,10
785632,13
784141,10
821713,13
814116,11
822941,11
808029,16
815959,13
816766,16
807045,13
823140,13
793203,7
793048,16
811326,16
793560,7
824709,13
803007,13
818662,11
788622,11
807915,16
808952,11
793682,11
818129,10
819592,13
804869,16
800038,16
806547,10
801528,14
793669,11
816561,14
782791,13
800691,11
815695,16
795450,11
819770,11
789293,13
796035,16
803858,3
784151,11
822072,16
797347,16
807059,10
793926,11
785737,16
825866,16
795988,14
819021,11
809720,11
812416,16
809078,16
790798,11
783704,11
806250,0
792534,16
785324,16
799839,13
822214,13
799639,16
809626,13
784881,16
794202,13
825853,16
824420,11
792318,11
820318,11
818376,14
813076,10
782837,11
796013,16
810365,11
809569,11
797684,13
803726,11
792837,10
807951,16
783679,11
819343,11
789325,11
826715,13
799505,16
796487,0
806993,11
811165,6
785586,13
824539,13
826223,10
791475,8
782503,10
790150,16
801887,16
808074,16
816764,16
807346,16
810922,14
824085,16
810161,16
806803,10
811520,14
796770,11
819456,13
798997,11
824368,16
816749,16
801417,11
796711,3
804687,16
804117,13
824940,16
822193,13
808245,16
803584,13
813152,16
785400,14
817486,13
824192,16
826782,1
801575,16
796768,16
820038,13
811966,11
806096,16
802796,0
804364,11
803533,13
804428,11
817273,7
817531,11
824139,16
782729,14
797824,16
795931,16
784343,13
788992,16
786971,11
823078,13
820130,13
789247,13
787039,13
782346,4
814653,13
791621,16
798571,10
821888,16
807053,13
804321,13
783823,16
808204,16
811919,14
785524,13
793618,7
819591,11
811403,16
789773,11
815435,11
795320,0
790475,10
803715,11
785881,13
807360,11
787981,11
803830,13
791325,10
788863,16
817854,11
822245,14
783129,11
815702,16
794634,8
810139,16
807579,11
805647,16
809625,11
802076,14
821426,13
809810,13
817248,7
806596,13
814109,10
809258,11
820796,10
793716,16
792846,10
812699,16
801935,16
820955,16
804356,13
793606,7
803072,10
795580,16
784672,16
805781,11
820096,13
791093,14
788548,10
784445,10
804910,14
813315,10
798940,16
825469,16
820419,16
801266,16
800953,10
800001,16
823319,11
816246,13
815421,16
813457,16
787782,11
788837,16
826595,13
821897,16
813532,10
787211,11
815133,16
783301,10
792285,14
810927,4
784481,16
789901,13
803594,13
801697,13
814917,16
792017,6
793922,11
788464,16
800143,11
813034,14
788680,13
802947,11
804000,13
805157,10
799887,11
809082,16
809591,10
820914,11
785959,16
802731,0
796350,0
822929,13
818292,6
801665,10
808278,16
790101,13
821135,0
792162,10
822902,13
815911,11
794142,13
795474,14
792045,16
782504,14
823585,10
817478,16
800572,13
800719,13
785477,13
808614,16
825024,10
791015,11
782597,4
795519,14
808438,11
803423,13
804385,11
824716,13
787042,10
816045,16
820712,13
803275,13
825202,16
802942,11
785878,11
809706,11
797748,16
813667,7
805772,16
796442,0
820090,13
815217,3
801414,13
791343,13
795610,10
786622,10
792933,11
822078,16
798289,4
792236,14
801488,16
821928,16
786483,11
783269,11
814946,16
796425,11
816601,13
789094,11
806269,16
790291,13
796482,0
803804,13
791616,10
803630,13
800594,10
785510,16
783961,16
812042,4
789177,11
809577,13
788888,16
786333,16
808629,16
807304,16
804082,0
792444,16
799220,16
798342,11
783186,13
803926,13
789419,11
809129,13
785198,14
784863,16
788850,16
825132,16
812665,14
799950,13
801938,11
800682,13
790896,16
787625,11
803309,13
813621,11
804778,16
798279,16
811771,14
808087,16
821992,16
820244,13
787669,13
811430,11
800727,16
798589,11
804936,11
798518,14
811406,13
808381,10
783562,13
823306,11
809511,13
796571,11
812966,16
785522,11
792492,11
809080,16
819925,13
812346,16
785668,10
824950,16
784965,11
824824,16
788910,16
787300,10
815132,16
806295,16
801464,11
814704,11
819622,13
790012,13
820329,11
820215,11
820301,11
805568,11
816376,13
796682,16
811123,16
806616,11
797924,11
822478,11
806829,10
814196,10
790181,16
812223,16
826453,16
787052,13
798639,11
811396,16
819693,13
818074,16
806573,14
823235,16
784979,10
820566,16
816076,16
815881,16
805208,13
805573,13
791771,16
802140,11
786401,13
800506,11
818207,16
805005,10
805540,13
786442,11
813795,14
803953,11
802854,0
826238,16
818709,10
802438,10
805200,10
787639,11
811548,11
821943,16
783189,10
796151,10
784271,13
801743,16
825773,11
786878,6
798294,16
808293,10
791629,16
826425,16
810577,16
814675,10
806876,14
810188,16
821126,10
824852,16
824427,16
795004,7
801230,13
822834,13
813209,16
803498,13
791679,16
799259,10
795348,16
800400,13
819206,11
819111,7
786722,13
788177,14
796072,11
819903,13
793672,16
823943,16
785536,13
804590,11
817677,7
817356,16
813194,11
819325,13
819526,11
817165,16
821889,16
800501,11
799628,16
801379,13
799784,8
796605,16
798695,16
820436,16
803518,13
809971,11
791738,16
820493,16
813274,11
799313,10
798830,16
808995,16
821961,16
823920,16
806791,15
799237,16
803213,13
787796,13
811927,16
817393,10
788325,14
787574,15
800654,13
824101,16
818634,11
790137,13
814607,3
813823,14
802218,7
816133,4
813093,14
826644,10
793843,16
788958,16
805372,11
792019,11
808386,11
792864,11
799857,13
788991,16
817490,13
790392,13
808487,11
788011,11
795458,16
822434,13
804103,13
814355,11
816000,13
785234,13
796706,16
800034,16
794865,8
782716,16
798882,16
786952,10
818433,11
783909,16
821410,13
786263,16
793629,7
804182,13
783869,16
826379,16
823178,14
810186,16
790363,11
812000,14
783626,13
820197,13
823821,14
806296,10
803370,13
793210,7
792385,16
805834,16
792609,11
810639,16
801489,16
803542,13
784168,11
804995,11
824492,10
800382,16
803332,13
800585,13
823208,16
814587,14
806735,11
789074,16
824771,11
818194,11
818918,13
806554,10
818120,16
815164,11
811214,4
804682,16
788098,11
788306,10
820658,16
804365,13
812912,16
799083,16
783873,13
801222,13
815355,13
822530,0
797951,13
793344,16
789016,10
788158,11
822244,16
787417,7
807539,11
801199,10
798319,11
820087,11
802914,11
786880,14
800362,11
788553,10
795112,14
783263,11
793711,14
817263,7
800404,11
799364,16
803962,13
791526,10
800555,13
808889,16
821466,14
820376,14
798507,16
813610,13
826219,13
816291,11
802223,7
803680,11
820054,13
796468,0
796595,16
798617,0
821911,13
796576,16
788523,10
798849,16
799075,16
818489,10
807413,11
822043,16
791307,11
800418,13
820358,10
790167,13
814470,16
789333,13
807467,13
821788,0
788391,10
817015,16
822889,13
820995,11
826658,10
816213,13
819205,10
814700,10
798306,14
809265,16
822571,16
792145,10
787235,11
797330,16
807853,16
794917,11
819967,11
785931,16
810254,11
799121,16
785002,13
794110,7
783948,11
803764,13
813936,11
796069,13
804705,16
825162,16
825701,11
815949,16
812251,4
821225,16
805549,11
783616,13
795501,16
786982,10
805071,11
812545,7
790094,13
785330,16
820320,10
803158,13
807086,11
825164,14
792227,14
798859,16
796086,11
783758,15
803264,13
820993,11
783008,14
808041,16
814596,16
804090,13
809803,13
789109,11
803475,13
802531,11
790239,16
797682,13
817452,16
807156,11
812615,7
811741,11
798383,16
815266,16
798813,16
804463,16
798358,11
803898,11
797986,13
816585,13
825817,11
826321,13
806889,10
799057,16
783747,16
802456,15
809228,10
806044,13
821899,11
804599,11
825364,11
788778,16
821306,11
785467,13
825564,11
822496,10
787619,16
820420,16
819946,13
803120,13
808257,16
815687,16
802385,4
800817,11
817297,7
805130,10
788088,10
811311,16
796403,11
811922,14
813432,16
803998,13
788985,16
802752,14
825806,16
804273,13
783195,10
794102,7
816611,13
814935,16
801639,14
784986,10
820307,11
818905,13
812862,16
808361,11
795959,11
785209,13
794518,11
790096,13
818030,10
813751,16
817574,11
792014,14
794848,8
784233,11
790010,11
814203,11
801999,10
794359,11
815219,14
799118,16
790889,16
823238,16
819713,13
786361,13
823876,16
806007,13
819765,13
808699,16
787353,10
817378,7
819772,11
805768,16
785231,11
819640,13
782794,13
824172,11
794742,7
799632,16
812378,14
800753,16
817151,7
802336,7
815379,16
791152,14
816138,4
808883,16
820028,13
792047,16
823623,11
816052,16
803241,11
794847,8
822236,13
801617,6
824541,11
811656,7
822539,10
805638,16
807152,11
823977,15
821850,16
805132,10
786477,11
783536,13
784973,11
784320,11
811318,16
794823,8
808404,11
809428,11
805983,16
806347,11
782979,16
794731,7
807197,16
821594,14
798628,10
817246,7
800099,16
801550,11
818596,11
810673,16
798821,16
797946,13
796414,0
825035,16
817617,11
802298,7
824456,11
804626,11
824812,16
820770,10
816720,16
784356,11
802789,11
793750,11
794173,13
820492,16
824168,9
803904,11
819979,13
783786,16
799305,10
825587,10
824869,16
816734,14
812678,16
820481,16
785006,13
817936,13
785846,14
802454,11
818684,10
825651,13
800587,16
820274,11
826444,16
783160,11
786847,11
794862,8
784817,10
820169,13
823091,11
790909,13
805331,13
823279,16
823193,11
818789,10
791391,11
809369,11
804093,13
813106,11
786070,10
811943,11
809243,11
802496,16
801876,16
783244,16
816030,16
819886,13
793856,11
789702,13
821447,13
806482,13
809555,13
783678,11
803934,13
797847,16
826387,16
788381,11
787079,13
801279,16
812440,16
790442,10
790394,13
805777,16
814778,16
819028,11
797128,14
789965,13
788952,11
797510,0
800403,13
818641,10
788181,11
811632,16
808913,16
790438,13
826633,11
800257,16
811698,14
814622,13
814786,16
809324,13
802560,10
799109,16
815281,16
799384,16
810572,16
805285,11
805867,11
793209,7
809411,13
814515,10
812784,4
784987,13
809828,13
815411,16
797538,16
803920,13
809708,11
819408,13
810105,16
799442,16
800933,11
815352,13
820745,10
819616,13
816354,11
793227,7
821165,16
814714,16
805304,11
789180,16
811225,15
792675,13
821503,11
800625,10
805979,16
811554,14
806344,13
811955,6
785622,13
782464,11
820853,16
824803,16
783509,13
788323,13
787127,14
813867,11
816532,16
801378,13
801672,13
790293,13
782565,13
826450,16
791955,16
803847,13
787037,13
791505,13
801420,13
817100,14
801141,13
809445,11
792101,16
815305,16
784929,16
811332,16
818474,0
824356,11
802701,0
785482,7
788459,10
805738,16
820015,13
818928,11
803458,13
824946,13
803110,13
820084,11
816852,10
789015,16
822771,11
784121,10
785979,13
822121,11
788017,11
801766,16
797331,16
802842,0
787988,11
799757,13
800502,13
816233,13
819899,13
796511,0
824391,16
811116,16
788677,13
789791,11
822950,13
792268,14
806627,11
811728,14
807438,11
786078,11
819331,11
785968,13
800869,10
798248,13
816739,11
817519,10
793533,7
806690,10
820668,16
813983,16
783122,6
806144,11
795236,11
788630,16
783287,4
817706,13
785011,13
809973,13
822146,13
817727,16
825032,16
799099,16
789704,11
795600,10
806324,13
809328,16
796730,16
808820,16
825188,16
792447,16
820364,13
784861,16
783422,11
816051,16
790781,16
825552,11
799164,11
816121,14
793219,7
787593,16
787199,13
793172,11
801392,13
794774,14
819878,13
824396,16
810182,16
823889,16
817734,10
790342,13
788658,10
819630,13
811410,11
789082,14
782736,13
826063,16
804443,16
795291,0
791866,10
811162,0
794831,8
823038,13
803294,11
797984,13
793642,7
782459,11
792720,13
803055,13
797217,16
790893,16
803140,13
821244,11
823942,16
809423,13
810132,16
821916,16
806676,11
800443,13
819663,13
804338,13
805445,16
803020,11
822901,10
804813,11
802639,13
787968,0
806061,13
797803,16
807924,16
809083,16
783210,10
805361,11
805698,16
803596,11
819684,13
787801,13
802950,14
819700,13
818338,16
825685,11
811661,3
786594,11
794155,13
793259,16
788979,16
824380,16
784049,16
784051,16
782798,11
821539,13
806777,10
823068,13
795864,16
804901,14
809883,16
789437,16
805334,13
812472,16
801113,10
819664,13
793388,16
819106,11
787783,13
785382,11
786322,16
821456,11
817243,7
796431,11
819722,11
808316,11
819167,4
805767,16
811796,16
822664,16
809171,13
782719,4
803436,13
817476,11
798410,11
805217,13
824506,11
804768,16
809734,13
789850,13
811508,16
785239,13
798550,14
794725,7
790850,11
787276,13
804632,11
795461,16
793186,7
792137,11
799811,13
814927,16
822863,13
794618,7
803543,13
785663,10
824051,11
798673,11
808989,11
788188,10
789916,13
793904,10
801590,11
825359,11
803358,13
821198,16
798242,13
820160,13
796479,0
784010,10
803165,11
819262,11
818573,10
822577,13
800711,11
786090,10
794746,11
815773,16
814052,10
804860,16
784952,13
787856,16
796703,16
821220,16
817796,4
812767,16
804871,16
795590,11
802844,0
792426,16
784427,15
819471,13
812373,16
811351,16
822338,11
795731,14
820105,13
817152,7
799924,13
790785,4
805859,14
815914,16
813729,7
822983,13
819883,13
823223,16
804722,16
819447,13
814503,3
809100,13
807010,10
803697,11
799525,7
802678,13
811704,11
813837,14
796343,0
786969,16
788460,16
795515,16
826326,13
818863,14
792410,16
789978,11
789334,13
823227,16
786190,14
807863,16
811834,16
822616,13
826335,13
802096,11
807138,11
788641,16
814901,16
806940,10
812995,16
799472,11
823089,11
788515,16
812663,14
787250,13
811694,4
816778,16
794842,8
811431,16
798015,11
794205,16
804430,16
790769,16
825674,11
816627,13
823375,16
822271,11
791118,11
793661,16
783750,16
817635,4
806728,13
804524,16
785682,11
824315,0
802320,7
788411,16
817760,11
788084,10
786824,11
804799,16
814243,11
805085,10
789941,10
818368,11
795874,16
783054,13
787607,16
788564,10
818967,13
805012,11
814348,11
798892,16
788919,16
792060,16
791462,10
790119,13
808874,16
809530,11
815828,10
783992,16
822183,13
819117,11
783482,10
818355,10
802354,11
799911,13
786996,10
802961,13
792187,16
804948,16
785063,11
794041,16
807363,11
783938,16
782511,10
826092,0
821307,13
783838,16
788244,11
785167,11
806695,11
823094,13
801916,16
788438,16
801221,7
803196,13
783284,11
809675,13
809236,16
788510,16
806020,16
825889,16
801249,16
795880,16
823771,11
796114,10
803488,13
805521,13
812429,16
794151,13
821896,14
804262,13
818021,11
801114,14
825473,16
821421,11
799511,16
805205,10
798099,13
801833,11
801120,10
797352,10
821239,16
797831,10
811670,16
788502,16
789391,11
799379,16
819743,13
796025,16
817506,16
794764,7
789254,13
816069,16
798205,13
811447,14
817260,7
821691,16
818744,0
823726,16
798572,10
823393,11
808682,11
814895,16
826151,14
784217,11
803331,13
815892,16
791270,13
812734,11
793621,7
813872,0
826287,13
818093,16
801982,11
795241,11
824825,16
822005,16
789651,11
819211,16
786097,11
817024,10
788036,13
808817,16
820647,16
825038,16
824180,9
803236,10
806762,10
789172,11
805446,16
826704,13
785133,14
793782,13
806378,11
806947,13
785286,13
801597,4
802201,7
791104,16
803129,11
819682,13
812729,13
803527,13
818405,10
818679,10
823845,16
803164,13
797886,16
826202,0
808564,16
823767,11
824495,10
794513,10
789429,13
803885,13
788703,11
824110,16
786732,13
794916,11
819605,13
803536,13
790744,16
813454,16
814553,3
790255,13
820649,16
809146,13
824518,16
814089,16
810895,16
792397,11
823243,16
789696,13
783752,16
819652,11
793417,16
801235,13
819602,13
793226,7
816881,10
801099,16
811221,16
820184,13
815215,16
785788,15
824719,13
792815,13
802818,16
823709,16
825829,13
792628,13
794364,10
794908,10
822828,13
800414,13
822089,16
788754,16
819669,11
824708,13
790215,11
808998,16
819860,13
817207,16
796259,11
809657,11
790880,16
825962,16
803820,13
791297,11
800436,11
784386,10
804017,13
799312,10
806477,13
800219,16
808936,16
806995,11
802527,11
797960,11
800040,16
790604,10
822551,11
809172,13
808497,11
815316,10
826645,10
785615,11
804499,11
799485,11
795546,16
791976,7
820050,13
793188,10
783706,11
796244,11
800818,11
808933,16
788769,11
822450,11
784268,10
813984,13
817323,7
818243,11
814282,13
825214,11
826536,16
785696,11
789246,13
807609,10
785771,16
814163,11
811786,16
817355,11
804181,13
823954,16
784925,11
806186,11
818455,10
818913,13
823221,16
797080,14
809759,13
816517,16
811136,16
824108,16
819091,11
826659,15
791935,10
794448,0
786146,11
788050,14
815325,16
810551,16
790596,10
804110,13
822217,13
786658,16
785583,13
791313,11
810691,16
788482,16
787885,11
782822,16
813452,16
789447,13
822310,0
813714,14
806960,10
809789,13
786459,7
798700,3
806085,16
808520,11
823864,16
820673,16
791423,14
820586,16
812092,10
826107,13
825925,11
788254,10
808530,16
824439,11
799044,16
809370,11
794549,10
816837,10
784869,16
826134,16
783835,16
793254,14
799460,16
797588,16
824125,16
819139,16
821429,11
823479,11
813468,16
799912,13
811169,16
784810,11
807574,10
811712,14
801751,13
817956,11
812884,16
820110,13
809994,11
791972,10
809801,13
818499,10
819671,13
803611,11
803146,13
782806,11
789737,13
793348,16
819026,11
804024,11
798959,13
792940,0
802147,11
823466,11
807560,11
814694,10
808260,11
820407,16
817160,10
823946,16
818690,10
808232,16
813193,16
783037,10
810559,16
810625,16
811990,16
793042,11
788793,16
823076,13
815183,16
807936,16
788324,10
787760,11
792490,13
806941,11
793141,13
824459,14
809392,13
806215,11
818117,16
825235,11
825312,13
818600,11
793639,7
819286,13
823389,14
822726,14
819993,13
798793,16
807911,16
788905,16
802056,16
783998,16
796192,16
820032,11
793434,16
803803,13
818192,14
783230,16
786335,4
812558,7
793589,7
819069,11
799852,11
818014,16
822296,0
805534,13
799194,16
783646,10
809531,13
795095,16
791869,16
783240,16
801447,16
785551,13
787909,11
822235,11
784653,7
812584,7
800488,13
810650,16
798089,11
788955,0
794713,7
786620,10
801422,10
800643,10
784998,10
790571,10
806703,11
804206,13
820676,11
800637,11
793275,16
805124,10
802749,0
814278,13
822607,16
797638,0
803078,13
788249,11
810001,11
798697,16
786203,10
812589,7
795353,16
787257,11
793703,10
810360,4
805383,16
809011,16
803842,13
820443,16
812614,7
783375,10
802328,7
804591,10
801501,16
821797,16
808654,16
794878,11
818359,10
821717,13
803010,13
801053,11
826582,13
811647,7
816921,13
793735,11
794956,11
803138,13
821960,16
807111,10
788002,0
787635,16
786378,13
794090,11
823296,16
787287,16
811145,11
794012,10
788694,0
818868,13
796311,11
803334,13
805352,13
805260,13
804236,13
808284,16
813030,14
783645,16
818553,11
804974,10
794224,11
823010,11
812156,4
798130,16
808383,11
811870,16
804603,11
814392,16
807119,11
808680,11
812811,16
786960,10
794779,7
797955,10
816212,13
825687,11
824053,11
820612,16
783606,13
824865,16
799271,11
814199,16
795451,16
795619,14
805796,16
801929,16
817104,11
819583,13
799177,16
803899,13
813582,14
782727,16
814018,16
799889,13
809419,13
817261,7
799896,11
814391,16
810592,16
790651,16
794759,7
818941,13
783866,16
791497,16
807122,13
789668,13
812967,16
822877,11
785235,11
819623,13
797709,13
806618,13
793349,16
806051,13
801312,13
789898,11
812226,16
804348,13
798026,13
826518,16
804395,0
806166,11
804290,13
798601,16
821263,13
819323,11
794761,7
813957,16
816340,11
792271,11
791574,11
791388,11
789554,13
785229,13
805858,11
790970,13
794395,11
811124,16
805173,10
806898,10
824532,16
822216,13
815976,13
784164,11
811837,11
782897,10
786383,13
798659,11
805910,11
784110,10
802803,0
806163,11
825797,16
802516,16
806486,13
800471,16
810178,16
823209,16
791031,16
823957,16
795916,16
803813,13
812685,16
791414,16
819055,11
791438,16
793309,11
803223,13
817529,7
790735,0
800438,13
796827,13
816618,13
788373,7
820453,10
812984,16
789640,11
824140,16
786299,10
790418,13
810690,16
817509,7
826117,16
822190,13
806309,13
821038,16
811399,16
811862,13
821515,16
788454,16
793007,4
794777,11
801455,16
817266,7
783330,16
789210,11
800582,13
822833,13
816427,16
796710,13
823378,16
814636,10
823475,14
805512,14
811387,16
821832,16
807242,13
788311,11
786672,11
825456,16
806388,13
809469,13
821954,16
824807,16
819402,13
784372,14
797650,0
818421,10
805788,16
820548,16
804841,0
782697,11
789574,11
791436,16
817850,13
799866,13
794113,7
812841,16
797936,7
802062,14
791842,16
817793,13
816514,15
787239,11
803807,13
808053,16
790126,11
800223,10
821158,11
818568,10
806555,11
798453,16
802326,7
793058,10
789433,11
791563,4
785459,13
786379,11
799789,13
784120,11
796205,16
807800,16
821258,13
817322,7
796198,11
789380,13
825340,10
817912,11
808247,16
805221,13
795805,10
802872,0
792434,16
792439,11
789736,13
787183,10
789168,10
789167,14
811323,16
816588,13
797861,16
814326,11
796316,11
825014,11
819312,11
806937,10
803408,13
817622,11
796115,10
794899,11
813647,7
803279,11
809490,13
812748,11
793779,10
823463,11
815431,11
793300,16
785526,13
807333,16
805865,11
812751,13
814184,16
806915,11
813141,11
810825,14
789004,11
825138,16
813413,4
818632,11
790881,16
809494,13
782694,11
802815,0
792990,16
817776,10
800145,11
822222,8
787236,11
794099,11
794119,13
813900,11
807563,10
787842,11
789637,13
809145,11
789362,11
809452,11
797500,11
791243,11
791360,13
825862,16
807965,16
808955,16
794206,16
824430,16
799810,13
797625,0
798648,10
791670,16
785734,16
799277,16
813277,14
820724,13
809379,11
825225,11
812076,14
801213,6
810688,16
788123,10
807278,16
804039,16
799168,16
795356,16
819877,13
783483,13
795015,7
792074,16
797540,16
814238,10
790586,14
813618,0
798207,11
795845,16
823088,13
824385,16
825358,11
821944,16
803902,13
793802,14
797195,10
813834,14
818685,10
825726,11
789676,13
787064,13
807348,16
823327,4
820272,11
796526,0
801274,16
792842,11
817599,13
799550,11
822628,14
802982,13
788189,0
791943,16
825182,16
789426,13
783124,11
812926,4
792497,11
812403,16
789477,13
789550,13
807078,16
821531,13
799551,11
784466,16
803620,13
816875,10
811335,16
811322,16
806004,13
787200,13
817082,11
788732,16
791974,11
809191,13
803326,13
791978,14
821111,16
798678,11
792670,13
801866,16
800409,10
799496,16
785910,7
819242,14
814928,16
819775,13
785285,13
821587,13
796181,16
784588,7
818737,13
814237,10
814484,14
785168,16
808527,16
786603,11
800651,13
794419,14
807405,11
823139,13
800149,16
801604,1
811779,16
816370,13
791264,11
786332,16
814760,16
809203,16
799805,13
812569,7
784453,10
815884,16
788461,16
820521,11
807870,16
824235,10
791451,16
791868,11
819363,11
787285,7
819130,10
800550,13
804414,16
792530,14
824279,16
820722,13
804025,11
816905,10
790120,13
789315,11
826094,16
820001,11
809340,11
810914,4
782653,14
805073,14
785685,11
809520,13
806255,0
791295,14
808097,11
805427,16
812667,16
819934,11
804143,13
810581,16
786938,11
826204,0
816777,16
796256,16
803183,11
790218,16
804378,13
822527,14
797484,11
804305,11
824850,16
785591,13
816302,10
804332,11
803794,13
808730,11
822469,10
795531,11
824030,11
788569,10
788567,10
814552,3
802912,16
820771,10
823951,16
802727,11
800168,16
815337,0
815966,11
814743,16
823592,7
809282,13
806424,11
784824,14
810905,14
783480,11
803591,14
789440,16
787689,13
803353,13
821697,11
795597,10
809509,13
809094,13
801846,14
792085,16
802505,11
790068,13
785437,7
812935,16
793770,10
787278,7
809007,16
826116,16
786837,13
824488,10
824868,16
824496,14
823300,15
800006,16
788747,16
782523,13
821381,16
822689,11
824344,0
787581,16
819141,16
804669,16
815330,3
805332,13
813162,11
826711,11
785193,14
795679,3
799869,11
826166,11
784613,13
806011,13
826019,16
798641,10
803031,13
786259,11
804665,16
803907,13
798705,16
787421,7
820701,10
815119,16
788251,10
800724,16
784304,13
820533,16
812116,4
796564,0
798346,11
790860,11
807093,10
785489,7
784868,16
798800,16
825539,16
793925,11
809683,11
806698,14
809453,11
796718,16
824594,13
818572,10
787092,13
802725,0
814247,11
783594,11
799244,16
797788,16
791139,10
816189,13
814684,16
810303,16
785259,10
791590,16
795878,7
822988,11
783478,13
826174,16
819644,13
794112,7
793648,7
817788,14
786733,11
812399,16
799074,10
819977,13
820759,11
798460,11
804407,13
824746,10
796560,0
814549,3
824504,10
813292,11
805798,16
787536,4
798947,13
805691,16
784648,7
795891,16
810886,10
802660,13
795900,16
818398,10
808197,16
791730,11
789373,13
786054,11
820349,11
783171,11
790897,16
811177,16
803548,11
804286,13
805083,11
791790,16
812243,7
791665,16
805800,16
795639,4
813465,7
806719,10
810878,10
793965,10
806911,10
785043,13
812480,16
818449,10
797808,16
815368,13
792587,16
815944,16
807934,16
785851,10
815427,4
803908,13
821963,16
804576,10
816523,16
800588,11
822517,4
794874,11
805964,16
795651,4
791076,11
793314,0
812111,16
788922,16
807869,16
794471,10
784045,16
791850,16
802157,7
788836,16
821526,14
812210,11
803468,13
809051,16
819486,13
782863,11
823935,16
803983,13
789141,16
783199,10
793223,7
805780,16
796377,11
818538,10
809864,11
826176,16
783546,13
814722,16
811760,11
783088,11
782472,18
796184,16
803756,13
795674,11
783275,13
816005,11
820450,10
787566,16
811967,16
788395,7
803469,11
793643,11
820552,16
786945,15
803280,11
820283,11
809240,11
784997,11
814482,10
800548,13
817853,14
789223,13
818908,13
818131,16
800384,16
821814,11
819601,13
820367,13
804087,11
785261,11
795457,16
824479,16
825736,16
782936,13
790623,11
800393,6
793797,11
812293,14
816797,16
814416,11
814161,10
818108,16
820070,13
799007,16
793287,16
798557,11
789804,11
819729,13
783156,11
789780,10
807557,10
797653,16
811748,16
786407,13
821150,16
818321,10
814498,3
792850,11
799553,10
825074,11
809478,13
815449,11
807114,10
809930,11
821582,13
818323,10
813192,7
789932,11
799819,11
803082,11
809849,13
793890,16
809071,16
782896,10
797799,16
806473,13
794820,11
783577,13
790738,0
806355,4
819585,13
782524,13
814396,11
805141,11
793304,11
813767,14
785546,13
805579,13
789772,13
813944,4
825376,16
784521,11
817269,7
795423,16
808290,14
807626,11
786155,14
804439,16
804697,16
793136,13
794703,10
810002,16
809687,13
823928,16
786777,11
786405,13
819234,11
821274,13
820438,16
809126,13
783197,10
803002,13
808011,16
817043,16
788803,11
799729,16
782392,14
811816,16
808869,16
784627,11
798565,11
801137,10
822149,11
804656,11
794477,10
800130,13
822456,11
812057,16
798626,11
811414,16
794275,14
825671,11
817516,16
805226,13
809460,13
814606,3
802227,7
797822,16
800707,10
826269,11
784949,13
818250,0
821246,14
819066,11
783101,13
822026,16
799692,10
795100,16
793769,13
785980,11
782469,11
822157,13
804951,10
801993,11
803112,13
826215,11
786088,10
803650,13
819272,13
820268,11
790460,11
790043,13
819474,13
794212,16
812246,7
823982,14
808895,16
811729,14
811286,16
797627,0
822438,11
815158,10
815916,0
811254,11
801192,11
806162,11
797153,16
822187,13
785618,11
799467,11
813496,16
814385,11
788570,11
797222,10
825066,11
791244,13
819245,0
817461,11
807802,16
812266,14
784589,7
826479,13
820404,16
810658,16
784411,11
826022,0
782591,13
818331,10
819489,13
826486,13
802778,0
806459,10
798226,13
788876,16
801335,13
791478,11
808370,11
825331,11
795586,16
791219,11
799518,7
802330,7
784483,16
791942,11
817847,13
795993,0
808317,11
818135,16
803760,13
804907,14
804063,16
799397,16
802317,7
799344,10
790176,13
819747,11
822448,11
806291,16
807309,16
803144,13
812778,11
797138,16
783280,16
813527,10
818526,10
786235,16
824309,16
783631,11
791538,16
810342,11
795549,16
794949,10
807183,16
792120,0
817918,11
782438,10
786686,13
811965,13
821807,0
822282,11
803502,13
821906,4
822224,13
808302,10
784530,11
812149,11
785336,10
805079,10
798218,13
797666,11
806629,11
808321,11
821659,16
814725,16
808552,16
800053,16
809690,13
812233,7
791129,11
812013,11
798846,16
826769,16
791133,10
794071,13
826750,10
797569,11
819802,13
787209,10
826231,0
783236,16
784913,16
823237,16
824294,16
788316,11
785212,13
818637,10
803595,13
788041,11
816344,10
820489,16
816382,13
821803,0
786987,10
789370,11
787284,13
826115,16
800170,16
820929,16
823083,13
793197,7
808826,16
817010,16
799226,11
819364,13
794952,11
816551,16
810133,16
800533,13
823520,4
791400,16
790388,11
790214,16
826043,16
795479,16
783627,13
804950,16
812969,14
808535,16
823756,14
803465,13
817296,7
806206,11
806502,11
822868,13
804369,13
816326,4
821110,11
799056,16
803615,16
791989,13
820448,16
798730,16
824299,16
783144,8
825553,11
783032,10
802603,10
802513,6
802168,7
806342,11
793793,11
794954,11
786085,10
804561,14
819006,13
821504,11
788239,0
788015,10
783198,0
803057,13
799172,16
816080,16
786432,14
819256,13
817742,16
782760,11
790940,16
808600,16
811317,16
812807,16
806333,13
791509,11
800764,16
824646,11
795500,16
798474,11
819169,4
789661,10
794211,16
783010,10
820519,16
792570,15
794045,11
794900,10
814676,10
803444,13
792661,13
799531,7
796456,0
807365,11
812866,16
814454,16
790691,0
791721,16
802629,11
810804,11
818002,13
809596,13
790862,13
787768,11
808045,16
815405,11
806219,11
786443,11
787755,10
799395,16
788885,16
801325,8
797329,10
796005,16
790064,13
799372,11
805095,14
803174,13
808479,16
804618,11
823381,16
784788,13
792386,16
809223,16
